,ID,Site,Gender,Age,ZipCode_Perm,Marital,Num_of_Children,Attending_4year,Highest_Education,Mom_Education,Dad_Education,Employment,Gross,Religion,Religiosity,Racial_Comp_Comm,Racial_Comp_Peers,MA1,MA2,MA3,MA4,MA5,MA6,MA7,MA8,MA9,MA10,MA11,MA12,MA13,MA14,MA15,MA16,MA17,MA18,MA19,MA20,MA21,MA22,MA23,MA24,MA25,MA26,MA27,MA28,MA29,MA30,MA31,MA32,MA33,MA34,MA35,MA36,MA37,MA38,MA39,MA40,MA41,MA42,MA43,MA44,MA45,MA46,MA47,MA49,SAIBA1,SAIBA2,SAIBA3,SAIBA4,SAIBA5_R,SAIBA6,SAIBA7,SAIBA8,SAIBA9,SAIBA10,SAIBA11,SAIBA12,SAIBA13,SAIBA14_R,SAIBA15_R,SAIBA16,SAIBA17_R,SAIBA18_R,SAIBA19_R,SAIBA20_R,SAIBA21,SAIBA22,MIBI1,MIBI2,MIBI3,MIBI4,MIBI5,MIBI6,MIBI7,MIBI8,MIBI9,MIBI10,MIBI11,MIBI12,MIBI13,MIBI14,MIBI15,MIBI16,MIBI17,MIBI18,MIBI19,MIBI20,MIBI21,MIBI22,MIBI23,MIBI24,MIBI25,MIBI26,MIBI27,MIBI28,MIBI29,MIBI30,MIBI31,MIBI32,MIBI33,MIBI34,MIBI35,MIBI36,MIBI37,MIBI38,MIBI39,MIBI40,MIBI41,MIBI42,MIBI43,MIBI44,MIBI45,MIBI46,MIBI47,MIBI48,MIBI49,MIBI50,MIBI51,MIBI52,MIBI53,MIBI54,MIBI55,MIBI56,IRRS1,IRRS2,IRRS3,IRRS4,IRRS5,IRRS6,IRRS7,IRRS8,IRRS9,IRRS10,IRRS11,IRRS12,IRRS13,IRRS14,IRRS15,IRRS16,IRRS17,IRRS18,IRRS19,IRRS20,IRRS21,IRRS22,MEIM1,MEIM2,MEIM3,MEIM4,MEIM5,MEIM6,MEIM7,MEIM8,MEIM9,MEIM10,MEIM11,MEIM12,MEIM13,MEIM14,MEIM15,MIBI1_R,MIBI13_R,MIBI17_R,MIBI24_R,MIBI51_R,MIBI52_R,SoB,CENT,PRIV,PUBL,ASML,HUMN,NATN,OPMN,ISTR,INDR,CLTR,Z_SoB,Z_ASML,Z_HUMN,Z_NATN,Z_OPMN,Cluster,cluster
190,191,2.0,2,18,11216.0,1,0,1,2,6.0,3.0,4,5.0,6.0,3.0,2.0,2.0,2.0,3,1,2,3,2,2,2.0,1,1.0,2,2,3,2.0,3.0,2,2,3,1.0,3,3,1.0,2.0,2.0,,1.0,1.0,2,1.0,1.0,1.0,2.0,2,1,2,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,3,4,5.0,3.0,4.0,3,5.0,4.0,3,5.0,4,1,3,5.0,5,2.0,5,4.0,4.0,4.0,4,4.0,5,6,3.0,6.0,4,6,7.0,7,4,6,4,5.0,2,2.0,4,7.0,5.0,6.0,5.0,6.0,6.0,2.0,5.0,1.0,2.0,7.0,6.0,4.0,4,4.0,7.0,4,6,5.0,6.0,5,4,4.0,4.0,3.0,6.0,5.0,6.0,3.0,6.0,5.0,4.0,6.0,5.0,6.0,6.0,5.0,4.0,7.0,7,3.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,0,0,0.0,1,3,0,0,2,3,3,4,0,3,3,0.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,2,2,3,6,3.0,7.0,2.0,3.0,4.42857142857143,4.75,6.83333333333333,3.5,4.77777777777778,5.22222222222222,4.11111111111111,5.11111111111111,0,4,27,0.371367868770459,-0.633575833021916,-0.279838477880806,0.774231885022777,0.194579261066916,0,0
191,192,1.0,2,19,60154.0,1,0,1,4,5.0,6.0,1,1.0,6.0,3.0,3.0,3.0,2.0,1,1,1,3,1,3,2.0,4,4.0,3,4,4,2.0,3.0,2,1,1,1.0,1,1,1.0,3.0,3.0,3.0,3.0,3.0,4,4.0,4.0,3.0,3.0,4,2,1,4.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,3.0,5,3,4.0,4.0,2.0,2,2.0,2.0,3,3.0,4,4,4,2.0,3,3.0,3,3.0,4.0,3.0,3,3.0,3,4,1.0,5.0,5,5,6.0,6,6,6,2,1.0,5,3.0,7,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,7.0,4.0,7.0,6,6.0,6.0,5,4,5.0,3.0,3,6,6.0,6.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,6.0,6.0,5.0,5.0,6.0,5.0,7.0,5,4.0,3.0,0.0,3.0,0.0,2.0,0.0,3.0,0,2,2.0,2,2,2,3,3,3,3,3,1,1,3,0.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,2,2,5,3,5.0,7.0,3.0,2.0,2.85714285714286,4.625,6.0,4.66666666666667,4.77777777777778,5.44444444444444,3.0,4.66666666666667,5,13,23,-1.9270981298359,-0.633575833021916,-0.0092033665058191,-0.55345346521098,-0.280713013965871,1,1
192,193,2.0,2,22,44146.0,1,0,1,5,4.0,2.0,4,2.0,9.0,2.0,2.0,2.0,3.0,2,4,4,4,4,4,4.0,4,4.0,4,4,4,4.0,4.0,2,1,4,1.0,4,4,2.0,2.0,2.0,2.0,2.0,2.0,4,4.0,4.0,3.0,3.0,4,1,4,4.0,4.0,3.0,4.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4,4,1.0,2.0,5.0,3,3.0,3.0,1,4.0,4,3,2,5.0,5,3.0,5,4.0,4.0,5.0,3,2.0,6,3,1.0,6.0,3,4,6.0,7,2,6,2,3.0,3,1.0,4,4.0,4.0,6.0,6.0,6.0,6.0,3.0,6.0,1.0,1.0,7.0,4.0,5.0,3,4.0,7.0,7,5,5.0,7.0,5,6,2.0,5.0,5.0,6.0,6.0,7.0,4.0,6.0,6.0,4.0,5.0,5.0,5.0,6.0,,3.0,7.0,7,3.0,4.0,0.0,4.0,0.0,,3.0,0.0,0,3,0.0,3,2,0,2,3,2,3,0,0,1,3,0.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0,1.0,3.0,3.0,2.0,2,2,2,5,4.0,7.0,2.0,,4.71428571428571,3.875,6.66666666666667,3.4,5.66666666666667,5.55555555555556,2.66666666666667,4.88888888888889,0,11,22,0.789270777607979,0.578654899193385,0.126114189181674,-0.951759070281108,-0.0430668764494767,1,1
193,194,1.0,2,20,60651.0,1,0,1,4,2.0,,1,2.0,10.0,4.0,2.0,3.0,1.0,3,3,4,4,2,4,3.0,1,4.0,4,3,4,1.0,4.0,4,4,4,1.0,4,4,4.0,4.0,1.0,4.0,1.0,1.0,4,4.0,4.0,3.0,3.0,4,1,4,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,5,5,5.0,3.0,5.0,5,3.0,5.0,4,5.0,5,5,3,5.0,5,2.0,5,4.0,5.0,5.0,4,5.0,6,6,1.0,7.0,3,5,7.0,7,5,7,4,1.0,7,4.0,3,7.0,5.0,4.0,7.0,7.0,7.0,1.0,7.0,1.0,1.0,7.0,7.0,6.0,4,7.0,7.0,7,5,7.0,7.0,7,4,5.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,3.0,7.0,7,3.0,4.0,0.0,0.0,0.0,4.0,3.0,0.0,0,0,0.0,2,3,2,0,4,4,4,2,2,4,2,0.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2,2,2,1,3.0,7.0,3.0,3.0,4.85714285714286,4.125,7.0,3.0,5.33333333333333,6.55555555555556,3.55555555555556,6.22222222222222,4,4,32,0.998222232026738,0.124068374612647,1.34397219036911,0.110389209905898,1.38280994864889,2,2
194,195,1.0,2,21,60201.0,1,0,1,4,5.0,5.0,4,2.0,9.0,4.0,1.0,1.0,1.0,2,1,3,4,2,3,4.0,3,4.0,4,4,4,3.0,4.0,3,3,2,1.0,2,3,3.0,3.0,2.0,2.0,2.0,1.0,3,2.0,3.0,2.0,2.0,3,1,4,4.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,4.0,4.0,3.0,4,4,3.0,4.0,2.0,5,3.0,2.0,1,3.0,4,4,4,3.0,5,2.0,4,4.0,5.0,3.0,1,3.0,3,5,1.0,3.0,2,5,5.0,7,3,5,4,2.0,3,1.0,5,5.0,2.0,7.0,3.0,5.0,5.0,1.0,5.0,1.0,1.0,7.0,7.0,2.0,5,5.0,7.0,7,5,3.0,6.0,6,6,5.0,7.0,6.0,7.0,2.0,7.0,6.0,5.0,7.0,3.0,5.0,5.0,6.0,2.0,4.0,4.0,6.0,7,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,3,0.0,2,0,0,0,0,0,0,0,0,1,0,0.0,3.0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,2,7,5,5,6.0,7.0,6.0,4.0,3.71428571428571,4.625,5.83333333333333,4.16666666666667,6.44444444444444,5.66666666666667,2.77777777777778,4.44444444444444,0,5,3,-0.67338940332334,1.63935678988177,0.261431744869168,-0.818990535257732,-0.518359151482265,1,1
195,196,2.0,2,19,60419.0,1,0,1,4,1.0,1.0,1,2.0,6.0,5.0,2.0,2.0,1.0,1,1,2,4,2,2,3.0,1,2.0,4,4,2,2.0,4.0,4,3,4,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,4,4.0,4.0,1.0,1.0,1,1,4,4.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,5,5,5.0,5.0,5.0,5,5.0,5.0,5,5.0,5,4,4,3.0,5,3.0,5,5.0,5.0,5.0,4,3.0,5,6,4.0,6.0,1,7,7.0,7,7,7,4,4.0,3,4.0,1,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,1.0,1.0,6.0,4.0,6.0,7,7.0,7.0,7,7,4.0,7.0,7,4,4.0,5.0,4.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,6.0,4.0,5.0,6.0,4.0,5.0,7.0,7,6.0,2.0,3.0,2.0,0.0,3.0,0.0,0.0,0,4,0.0,3,0,0,4,3,0,4,0,0,4,0,0.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2,2,3,5,2.0,7.0,2.0,4.0,4.71428571428571,5.375,6.83333333333333,3.16666666666667,5.22222222222222,6.33333333333333,4.66666666666667,5.0,0,14,18,0.789270777607979,-0.0274604669142653,1.07333707899413,1.43807456013966,0.0757561923087199,2,2
196,197,2.0,2,18,60302.0,1,0,1,2,5.0,6.0,4,4.0,6.0,4.0,1.0,2.0,1.0,1,1,2,1,1,1,1.0,1,1.0,1,2,1,1.0,1.0,1,2,3,1.0,4,1,1.0,1.0,1.0,1.0,1.0,1.0,3,1.0,4.0,1.0,1.0,1,1,1,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,5,3,5.0,3.0,4.0,5,5.0,5.0,5,5.0,5,3,3,1.0,3,5.0,5,5.0,5.0,5.0,5,3.0,4,7,1.0,4.0,1,7,7.0,7,4,4,7,1.0,1,1.0,2,7.0,7.0,4.0,4.0,4.0,7.0,7.0,7.0,1.0,7.0,7.0,4.0,1.0,1,2.0,7.0,7,7,6.0,7.0,7,4,1.0,7.0,7.0,7.0,5.0,7.0,4.0,6.0,4.0,2.0,7.0,4.0,4.0,7.0,7.0,1.0,7.0,1,1.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,0,4,0.0,4,4,0,4,3,0,3,0,3,4,4,0.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,7.0,7,2,4,7,1.0,7.0,1.0,1.0,4.0,5.125,5.5,1.16666666666667,5.33333333333333,4.77777777777778,5.0,4.33333333333333,7,24,28,-0.25548649448582,0.124068374612647,-0.821108700630779,1.83638016520978,-0.637182220240463,0,0
197,198,2.0,2,18,60411.0,1,1,1,4,1.0,1.0,4,4.0,10.0,5.0,2.0,1.0,1.0,1,1,4,4,2,3,,1,4.0,2,3,3,1.0,3.0,1,1,3,1.0,1,2,1.0,,1.0,1.0,1.0,1.0,4,4.0,3.0,1.0,1.0,1,1,3,4.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,2,3,2.0,4.0,3.0,2,1.0,3.0,4,3.0,3,4,3,4.0,5,3.0,5,5.0,5.0,5.0,4,3.0,7,6,1.0,3.0,1,2,7.0,7,3,6,2,2.0,3,3.0,7,2.0,3.0,3.0,4.0,4.0,1.0,6.0,5.0,1.0,3.0,7.0,3.0,7.0,6,6.0,7.0,6,6,5.0,6.0,5,4,4.0,5.0,4.0,6.0,2.0,6.0,2.0,4.0,4.0,2.0,5.0,3.0,5.0,6.0,3.0,2.0,7.0,7,4.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0,4,3.0,4,4,4,2,3,0,3,4,0,4,4,0.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2,7,1,5,5.0,7.0,2.0,5.0,4.57142857142857,3.5,6.33333333333333,4.0,4.44444444444444,5.88888888888889,2.88888888888889,3.77777777777778,7,14,27,0.580319323189218,-1.08816235760265,0.532066856244154,-0.686222000234356,-1.23129756403145,1,1
198,199,2.0,2,19,60148.0,1,0,1,4,4.0,3.0,1,3.0,8.0,2.0,1.0,3.0,2.0,1,1,3,1,2,2,4.0,2,3.0,1,2,3,1.0,3.0,1,1,2,1.0,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1,3.0,3.0,1.0,2.0,1,1,3,3.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,4.0,4.0,2.0,5,4,5.0,3.0,5.0,3,5.0,5.0,2,5.0,4,1,5,3.0,5,3.0,4,3.0,5.0,5.0,5,3.0,1,7,4.0,7.0,2,5,7.0,7,7,4,4,5.0,1,3.0,3,5.0,5.0,4.0,7.0,6.0,7.0,1.0,6.0,1.0,2.0,7.0,4.0,3.0,4,5.0,5.0,7,6,6.0,6.0,6,4,4.0,6.0,5.0,5.0,3.0,6.0,5.0,6.0,6.0,4.0,7.0,5.0,6.0,1.0,5.0,3.0,7.0,7,3.0,3.0,0.0,3.0,2.0,2.0,3.0,0.0,0,3,0.0,3,4,0,2,4,4,4,0,0,4,2,0.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,7,2,7,7,3.0,7.0,7.0,3.0,4.28571428571429,6.625,7.0,2.83333333333333,5.0,5.22222222222222,4.22222222222222,5.11111111111111,2,10,31,0.162416414351699,-0.330518149968091,-0.279838477880806,0.907000420046153,0.194579261066916,0,0
199,200,2.0,2,18,60612.0,1,0,1,2,3.0,4.0,4,3.0,10.0,3.0,3.0,2.0,2.0,1,2,3,4,1,4,2.0,1,4.0,4,2,1,3.0,3.0,3,3,4,2.0,3,3,1.0,1.0,1.0,1.0,1.0,1.0,4,4.0,4.0,2.0,2.0,1,1,4,4.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,3.0,5,4,2.0,3.0,5.0,2,3.0,4.0,2,5.0,5,2,4,5.0,5,2.0,5,3.0,4.0,4.0,4,1.0,2,4,4.0,6.0,3,6,6.0,5,4,6,4,2.0,2,2.0,6,2.0,6.0,3.0,4.0,4.0,6.0,2.0,4.0,2.0,3.0,7.0,4.0,7.0,7,7.0,7.0,7,6,5.0,7.0,5,5,7.0,5.0,7.0,6.0,6.0,5.0,3.0,5.0,7.0,4.0,6.0,4.0,2.0,4.0,3.0,5.0,6.0,5,4.0,0.0,3.0,2.0,0.0,3.0,1.0,0.0,0,2,0.0,4,4,0,0,3,1,1,3,0,2,2,0.0,3.0,1.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,2,2,6,6,2.0,6.0,4.0,5.0,4.42857142857143,5.25,5.66666666666667,4.16666666666667,5.22222222222222,6.33333333333333,3.22222222222222,4.66666666666667,0,11,20,0.371367868770459,-0.0274604669142653,1.07333707899413,-0.287916395164229,-0.280713013965871,1,1
200,201,2.0,2,20,60640.0,1,0,1,4,1.0,4.0,1,1.0,6.0,3.0,3.0,3.0,1.0,1,2,3,4,1,2,2.0,2,4.0,2,2,3,2.0,3.0,1,2,3,1.0,1,1,1.0,1.0,2.0,2.0,2.0,1.0,4,1.0,1.0,1.0,2.0,2,1,4,4.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,5,5,5.0,5.0,5.0,5,5.0,5.0,3,5.0,4,5,4,5.0,3,2.0,5,3.0,5.0,5.0,5,3.0,1,7,7.0,5.0,4,7,7.0,7,6,6,4,5.0,1,5.0,4,7.0,5.0,7.0,7.0,3.0,,6.0,4.0,1.0,5.0,1.0,3.0,5.0,3,4.0,7.0,6,6,4.0,7.0,5,3,5.0,5.0,5.0,6.0,4.0,7.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,1.0,6.0,4.0,7.0,7,4.0,0.0,3.0,3.0,0.0,3.0,3.0,4.0,0,4,0.0,3,3,0,3,4,3,3,3,0,4,4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,2,7,7,7,3.0,7.0,7.0,2.0,4.42857142857143,6.75,6.66666666666667,3.5,5.55555555555556,4.44444444444444,5.75,5.0,0,21,29,0.371367868770459,0.427126057666472,-1.22706136769326,2.73256777661757,0.0757561923087199,0,0
201,202,2.0,2,18,60543.0,1,0,1,4,5.0,5.0,1,4.0,3.0,3.0,3.0,2.0,1.0,2,1,2,3,2,2,1.0,1,1.0,1,1,1,1.0,3.0,1,1,3,1.0,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,2.0,1.0,1.0,1,1,1,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,3.0,5,5,5.0,5.0,5.0,4,5.0,3.0,5,5.0,5,3,4,5.0,5,3.0,5,3.0,5.0,5.0,5,5.0,7,4,1.0,6.0,4,6,7.0,7,5,7,4,1.0,5,1.0,4,6.0,4.0,6.0,6.0,4.0,7.0,7.0,6.0,1.0,1.0,7.0,7.0,7.0,6,7.0,7.0,7,7,7.0,7.0,7,4,6.0,7.0,7.0,7.0,3.0,7.0,7.0,7.0,4.0,3.0,7.0,7.0,4.0,6.0,4.0,4.0,7.0,7,4.0,4.0,0.0,4.0,0.0,4.0,2.0,0.0,0,0,0.0,3,4,0,0,4,4,4,4,0,4,4,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2,2,1,3,4.0,7.0,2.0,4.0,4.71428571428571,4.625,6.83333333333333,4.0,6.22222222222222,6.77777777777778,3.55555555555556,5.33333333333333,0,7,38,0.789270777607979,1.33629910682795,1.6146073017441,0.110389209905898,0.432225398583311,2,2
202,203,2.0,1,19,60827.0,1,0,1,2,2.0,,4,4.0,6.0,3.0,2.0,3.0,1.0,1,1,4,4,2,3,1.0,1,1.0,4,1,2,1.0,4.0,1,1,1,1.0,1,2,1.0,2.0,2.0,1.0,2.0,1.0,4,1.0,1.0,1.0,,1,1,1,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,2.0,4.0,2.0,5,3,5.0,1.0,5.0,1,4.0,3.0,5,5.0,3,2,2,4.0,5,2.0,4,3.0,5.0,5.0,5,4.0,7,6,1.0,5.0,1,7,7.0,7,3,7,4,1.0,5,1.0,4,6.0,5.0,7.0,6.0,7.0,7.0,6.0,2.0,1.0,1.0,7.0,7.0,7.0,7,7.0,7.0,7,5,7.0,7.0,7,7,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,5.0,6.0,7.0,7.0,4.0,3.0,4.0,3.0,7.0,7,3.0,3.0,2.0,4.0,0.0,0.0,2.0,4.0,4,2,0.0,4,3,0,3,4,2,4,2,0,3,3,0.0,3.0,1.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,2,2,1,3,3.0,7.0,5.0,4.0,4.42857142857143,4.625,6.66666666666667,3.0,6.66666666666667,6.44444444444444,3.66666666666667,6.55555555555556,4,18,27,0.371367868770459,1.9424144729356,1.20865463468162,0.243157744929274,1.73927915492348,2,2
203,204,2.0,2,18,60411.0,1,0,1,2,6.0,5.0,4,3.0,9.0,2.0,2.0,3.0,1.0,1,1,2,4,2,3,3.0,2,2.0,1,2,4,1.0,4.0,4,4,3,1.0,4,3,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,2.0,1.0,2.0,1,1,2,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,3.0,3,1,1.0,3.0,5.0,5,2.0,3.0,2,3.0,5,3,3,5.0,5,3.0,5,2.0,5.0,5.0,5,3.0,1,2,7.0,7.0,2,7,7.0,7,2,7,2,2.0,2,6.0,2,6.0,4.0,5.0,2.0,5.0,7.0,2.0,4.0,1.0,2.0,7.0,4.0,4.0,5,4.0,7.0,6,1,5.0,7.0,6,3,4.0,7.0,7.0,6.0,5.0,7.0,4.0,5.0,4.0,3.0,1.0,4.0,4.0,3.0,5.0,3.0,7.0,7,4.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0,4,0.0,4,3,0,0,3,4,4,2,0,4,0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7,2,7,6,4.0,7.0,5.0,3.0,4.57142857142857,3.875,7.0,3.0,5.55555555555556,5.33333333333333,4.0,4.55555555555556,0,8,28,0.580319323189218,0.427126057666472,-0.144520922193313,0.641463349999402,-0.399536082724068,0,0
204,205,2.0,2,18,60617.0,1,0,1,4,6.0,5.0,4,4.0,5.0,2.0,2.0,2.0,1.0,2,2,4,4,4,3,4.0,4,3.0,3,3,4,4.0,4.0,1,1,3,1.0,4,2,2.0,3.0,2.0,2.0,1.0,1.0,4,3.0,3.0,2.0,2.0,2,1,3,4.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,4.0,4.0,3.0,4,4,3.0,1.0,5.0,3,4.0,3.0,1,5.0,5,1,1,5.0,5,2.0,5,5.0,5.0,5.0,3,3.0,3,5,1.0,7.0,3,7,7.0,7,1,5,2,1.0,2,1.0,4,7.0,5.0,5.0,5.0,5.0,7.0,1.0,6.0,1.0,1.0,7.0,7.0,7.0,4,7.0,7.0,6,6,4.0,7.0,7,6,1.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,3.0,1.0,7.0,4.0,3.0,2.0,4.0,4.0,7.0,7,3.0,4.0,0.0,4.0,0.0,3.0,0.0,2.0,0,0,0.0,4,4,0,4,4,4,4,0,0,4,0,0.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2,2,5,6,3.0,7.0,6.0,4.0,5.0,5.375,7.0,3.5,5.55555555555556,6.44444444444444,2.88888888888889,4.33333333333333,0,10,31,1.2071736864455,0.427126057666472,1.20865463468162,-0.686222000234356,-0.637182220240463,1,1
205,206,2.0,1,18,60617.0,1,0,1,4,4.0,7.0,4,4.0,10.0,2.0,2.0,3.0,2.0,2,2,4,4,3,4,3.0,2,2.0,1,3,3,2.0,4.0,2,3,4,1.0,4,4,2.0,2.0,2.0,2.0,2.0,2.0,4,2.0,2.0,3.0,3.0,4,1,4,4.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,4,5,5.0,5.0,4.0,5,5.0,5.0,5,5.0,5,5,5,3.0,5,4.0,3,1.0,4.0,4.0,5,5.0,3,2,2.0,7.0,4,7,7.0,7,6,4,6,1.0,1,2.0,4,5.0,4.0,4.0,6.0,6.0,6.0,1.0,4.0,1.0,2.0,7.0,4.0,7.0,3,7.0,4.0,4,7,4.0,7.0,4,5,4.0,6.0,5.0,7.0,1.0,7.0,1.0,4.0,7.0,5.0,5.0,4.0,6.0,3.0,6.0,4.0,7.0,7,4.0,4.0,4.0,4.0,4.0,3.0,0.0,2.0,0,3,0.0,4,4,0,0,4,4,4,3,0,2,3,0.0,4.0,3.0,3.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2,2,5,7,4.0,7.0,5.0,2.0,3.42857142857143,6.0,7.0,3.66666666666667,5.11111111111111,5.22222222222222,3.0,4.22222222222222,4,16,32,-1.09129231216086,-0.178989308441179,-0.279838477880806,-0.55345346521098,-0.756005288998659,1,1
206,207,2.0,1,20,60429.0,1,0,1,4,5.0,7.0,1,5.0,10.0,5.0,2.0,3.0,1.0,1,1,2,4,2,3,2.0,1,1.0,2,3,3,3.0,3.0,1,1,3,1.0,3,4,1.0,2.0,2.0,1.0,1.0,1.0,4,4.0,2.0,2.0,2.0,2,1,3,4.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4,4,4.0,3.0,2.0,5,4.0,3.0,5,5.0,3,2,2,3.0,4,3.0,3,4.0,3.0,4.0,5,3.0,6,5,1.0,6.0,3,7,7.0,7,3,7,4,2.0,2,2.0,4,6.0,6.0,6.0,5.0,4.0,5.0,5.0,4.0,2.0,4.0,7.0,7.0,7.0,4,2.0,7.0,6,5,5.0,7.0,5,5,4.0,5.0,5.0,6.0,5.0,6.0,4.0,5.0,6.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,7.0,7,4.0,3.0,2.0,3.0,0.0,2.0,0.0,3.0,0,3,0.0,2,0,2,1,2,3,3,0,0,1,3,0.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,2,2,2,6,2.0,6.0,4.0,4.0,3.28571428571429,4.625,6.66666666666667,3.5,5.55555555555556,5.66666666666667,3.77777777777778,4.55555555555556,2,14,17,-1.30024376657962,0.427126057666472,0.261431744869168,0.37592627995265,-0.399536082724068,1,1
207,208,2.0,2,18,60651.0,1,0,1,2,3.0,4.0,4,4.0,6.0,3.0,2.0,3.0,2.0,1,3,4,4,4,4,3.0,3,3.0,3,4,4,3.0,4.0,4,4,3,2.0,3,4,0.0,2.0,2.0,2.0,2.0,2.0,4,3.0,3.0,2.0,3.0,3,1,4,4.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,3,4,2.0,3.0,4.0,4,3.0,3.0,4,4.0,4,1,1,5.0,5,2.0,4,4.0,4.0,4.0,4,4.0,4,5,1.0,6.0,3,4,7.0,6,1,6,2,2.0,4,3.0,3,5.0,4.0,4.0,5.0,5.0,5.0,1.0,5.0,1.0,2.0,7.0,4.0,5.0,3,4.0,7.0,4,4,4.0,6.0,5,4,4.0,5.0,5.0,5.0,4.0,7.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,7.0,7,4.0,3.0,0.0,3.0,0.0,3.0,1.0,0.0,0,0,0.0,0,1,0,0,3,2,4,0,0,4,0,0.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,2,2,4,4,4.0,7.0,3.0,4.0,4.28571428571429,3.625,6.66666666666667,3.66666666666667,4.88888888888889,5.0,2.88888888888889,4.44444444444444,0,0,24,0.162416414351699,-0.482046991495003,-0.550473589255793,-0.686222000234356,-0.518359151482265,1,1
